2015-04-01T11:16:22.494+0300 W -        [initandlisten] Detected unclean shutdown - C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.lock is not empty.
2015-04-03T15:49:24.772+0300 I JOURNAL  [journal writer] Journal writer thread stopped
2015-04-03T15:49:24.772+0300 I JOURNAL  [durability] Durability thread stopped
2015-04-03T15:49:24.772+0300 I STORAGE  [consoleTerminate] shutdown: closing all files...
2015-04-03T15:49:24.776+0300 I STORAGE  [consoleTerminate] closeAllFiles() finished
2015-04-03T15:49:24.776+0300 I STORAGE  [consoleTerminate] shutdown: removing fs lock...
2015-04-03T15:49:24.776+0300 I CONTROL  [consoleTerminate] dbexit:  rc: 12
2015-04-03T15:52:13.530+0300 I CONTROL  ***** SERVER RESTARTED *****
2015-04-03T15:52:13.553+0300 I JOURNAL  [initandlisten] journal dir=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\journal
2015-04-03T15:52:13.553+0300 I JOURNAL  [initandlisten] recover : no journal files present, no recovery needed
2015-04-03T15:52:13.569+0300 I JOURNAL  [durability] Durability thread started
2015-04-03T15:52:13.569+0300 I JOURNAL  [journal writer] Journal writer thread started
2015-04-03T15:52:13.569+0300 I CONTROL  [initandlisten] MongoDB starting : pid=11928 port=27017 dbpath=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data 64-bit host=hjusein-pc
2015-04-03T15:52:13.569+0300 I CONTROL  [initandlisten] targetMinOS: Windows 7/Windows Server 2008 R2
2015-04-03T15:52:13.569+0300 I CONTROL  [initandlisten] db version v3.0.1
2015-04-03T15:52:13.569+0300 I CONTROL  [initandlisten] git version: 534b5a3f9d10f00cd27737fbcd951032248b5952
2015-04-03T15:52:13.569+0300 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.1j-fips 15 Oct 2014
2015-04-03T15:52:13.569+0300 I CONTROL  [initandlisten] build info: windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_49
2015-04-03T15:52:13.569+0300 I CONTROL  [initandlisten] allocator: system
2015-04-03T15:52:13.569+0300 I CONTROL  [initandlisten] options: { config: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.conf", net: { bindIp: "127.0.0.1", port: 27017 }, storage: { dbPath: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data", journal: { enabled: true } }, systemLog: { destination: "file", logAppend: true, path: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.log", quiet: true } }
2015-04-03T15:52:13.589+0300 I NETWORK  [initandlisten] waiting for connections on port 27017
2015-04-03T15:52:28.045+0300 I CONTROL  CTRL_CLOSE_EVENT signal
2015-04-03T15:52:28.045+0300 I CONTROL  [consoleTerminate] got CTRL_CLOSE_EVENT, will terminate after current cmd ends
2015-04-03T15:52:28.045+0300 I CONTROL  [consoleTerminate] now exiting
2015-04-03T15:52:28.045+0300 I NETWORK  [consoleTerminate] shutdown: going to close listening sockets...
2015-04-03T15:52:28.045+0300 I NETWORK  [consoleTerminate] closing listening socket: 452
2015-04-03T15:52:28.046+0300 I NETWORK  [consoleTerminate] shutdown: going to flush diaglog...
2015-04-03T15:52:28.046+0300 I NETWORK  [consoleTerminate] shutdown: going to close sockets...
2015-04-03T15:52:28.046+0300 I STORAGE  [consoleTerminate] shutdown: waiting for fs preallocator...
2015-04-03T15:52:28.046+0300 I STORAGE  [consoleTerminate] shutdown: final commit...
2015-04-03T15:52:28.049+0300 I JOURNAL  [consoleTerminate] journalCleanup...
2015-04-03T15:52:28.052+0300 I JOURNAL  [consoleTerminate] removeJournalFiles
2015-04-03T15:52:28.052+0300 I JOURNAL  [consoleTerminate] Terminating durability thread ...
2015-04-03T15:52:28.148+0300 I JOURNAL  [journal writer] Journal writer thread stopped
2015-04-03T15:52:28.148+0300 I JOURNAL  [durability] Durability thread stopped
2015-04-03T15:52:28.148+0300 I STORAGE  [consoleTerminate] shutdown: closing all files...
2015-04-03T15:52:28.151+0300 I STORAGE  [consoleTerminate] closeAllFiles() finished
2015-04-03T15:52:28.151+0300 I STORAGE  [consoleTerminate] shutdown: removing fs lock...
2015-04-03T15:52:28.151+0300 I CONTROL  [consoleTerminate] dbexit:  rc: 12
2015-04-03T16:01:46.463+0300 I CONTROL  ***** SERVER RESTARTED *****
2015-04-03T16:01:46.498+0300 I JOURNAL  [initandlisten] journal dir=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\journal
2015-04-03T16:01:46.499+0300 I JOURNAL  [initandlisten] recover : no journal files present, no recovery needed
2015-04-03T16:01:46.515+0300 I JOURNAL  [durability] Durability thread started
2015-04-03T16:01:46.515+0300 I JOURNAL  [journal writer] Journal writer thread started
2015-04-03T16:01:46.516+0300 I CONTROL  [initandlisten] MongoDB starting : pid=15848 port=27017 dbpath=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data 64-bit host=hjusein-pc
2015-04-03T16:01:46.516+0300 I CONTROL  [initandlisten] targetMinOS: Windows 7/Windows Server 2008 R2
2015-04-03T16:01:46.516+0300 I CONTROL  [initandlisten] db version v3.0.1
2015-04-03T16:01:46.516+0300 I CONTROL  [initandlisten] git version: 534b5a3f9d10f00cd27737fbcd951032248b5952
2015-04-03T16:01:46.516+0300 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.1j-fips 15 Oct 2014
2015-04-03T16:01:46.516+0300 I CONTROL  [initandlisten] build info: windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_49
2015-04-03T16:01:46.516+0300 I CONTROL  [initandlisten] allocator: system
2015-04-03T16:01:46.516+0300 I CONTROL  [initandlisten] options: { config: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.conf", net: { bindIp: "127.0.0.1", port: 27017 }, storage: { dbPath: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data", journal: { enabled: true } }, systemLog: { destination: "file", logAppend: true, path: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.log", quiet: true } }
2015-04-03T16:01:46.535+0300 I NETWORK  [initandlisten] waiting for connections on port 27017
2015-04-03T16:43:07.989+0300 I CONTROL  CTRL_CLOSE_EVENT signal
2015-04-03T16:43:07.989+0300 I CONTROL  [consoleTerminate] got CTRL_CLOSE_EVENT, will terminate after current cmd ends
2015-04-03T16:43:07.989+0300 I CONTROL  [consoleTerminate] now exiting
2015-04-03T16:43:07.989+0300 I NETWORK  [consoleTerminate] shutdown: going to close listening sockets...
2015-04-03T16:43:07.989+0300 I NETWORK  [consoleTerminate] closing listening socket: 440
2015-04-03T16:43:07.989+0300 I NETWORK  [consoleTerminate] shutdown: going to flush diaglog...
2015-04-03T16:43:07.989+0300 I NETWORK  [consoleTerminate] shutdown: going to close sockets...
2015-04-03T16:43:07.989+0300 I STORAGE  [consoleTerminate] shutdown: waiting for fs preallocator...
2015-04-03T16:43:07.990+0300 I STORAGE  [consoleTerminate] shutdown: final commit...
2015-04-03T16:43:07.993+0300 I JOURNAL  [consoleTerminate] journalCleanup...
2015-04-03T16:43:07.993+0300 I JOURNAL  [consoleTerminate] removeJournalFiles
2015-04-03T16:43:07.994+0300 I JOURNAL  [consoleTerminate] Terminating durability thread ...
2015-04-03T16:43:08.092+0300 I JOURNAL  [journal writer] Journal writer thread stopped
2015-04-03T16:43:08.092+0300 I JOURNAL  [durability] Durability thread stopped
2015-04-03T16:43:08.092+0300 I STORAGE  [consoleTerminate] shutdown: closing all files...
2015-04-03T16:43:08.096+0300 I STORAGE  [consoleTerminate] closeAllFiles() finished
2015-04-03T16:43:08.096+0300 I STORAGE  [consoleTerminate] shutdown: removing fs lock...
2015-04-03T16:43:08.096+0300 I CONTROL  [consoleTerminate] dbexit:  rc: 12
2015-04-03T16:43:19.446+0300 I CONTROL  ***** SERVER RESTARTED *****
2015-04-03T16:43:19.467+0300 I JOURNAL  [initandlisten] journal dir=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\journal
2015-04-03T16:43:19.467+0300 I JOURNAL  [initandlisten] recover : no journal files present, no recovery needed
2015-04-03T16:43:19.487+0300 I JOURNAL  [durability] Durability thread started
2015-04-03T16:43:19.487+0300 I JOURNAL  [journal writer] Journal writer thread started
2015-04-03T16:43:19.487+0300 I CONTROL  [initandlisten] MongoDB starting : pid=5848 port=27017 dbpath=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data 64-bit host=hjusein-pc
2015-04-03T16:43:19.487+0300 I CONTROL  [initandlisten] targetMinOS: Windows 7/Windows Server 2008 R2
2015-04-03T16:43:19.487+0300 I CONTROL  [initandlisten] db version v3.0.1
2015-04-03T16:43:19.487+0300 I CONTROL  [initandlisten] git version: 534b5a3f9d10f00cd27737fbcd951032248b5952
2015-04-03T16:43:19.487+0300 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.1j-fips 15 Oct 2014
2015-04-03T16:43:19.487+0300 I CONTROL  [initandlisten] build info: windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_49
2015-04-03T16:43:19.487+0300 I CONTROL  [initandlisten] allocator: system
2015-04-03T16:43:19.487+0300 I CONTROL  [initandlisten] options: { config: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.conf", net: { bindIp: "127.0.0.1", port: 27017 }, storage: { dbPath: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data", journal: { enabled: true } }, systemLog: { destination: "file", logAppend: true, path: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.log", quiet: true } }
2015-04-03T16:43:19.506+0300 I NETWORK  [initandlisten] waiting for connections on port 27017
2015-04-03T17:39:29.371+0300 I CONTROL  Ctrl-C signal
2015-04-03T17:39:29.372+0300 I CONTROL  [consoleTerminate] got CTRL_C_EVENT, will terminate after current cmd ends
2015-04-03T17:39:29.372+0300 I CONTROL  [consoleTerminate] now exiting
2015-04-03T17:39:29.372+0300 I NETWORK  [consoleTerminate] shutdown: going to close listening sockets...
2015-04-03T17:39:29.372+0300 I NETWORK  [consoleTerminate] closing listening socket: 440
2015-04-03T17:39:29.372+0300 I NETWORK  [consoleTerminate] shutdown: going to flush diaglog...
2015-04-03T17:39:29.372+0300 I NETWORK  [consoleTerminate] shutdown: going to close sockets...
2015-04-03T17:39:29.372+0300 I STORAGE  [consoleTerminate] shutdown: waiting for fs preallocator...
2015-04-03T17:39:29.372+0300 I STORAGE  [consoleTerminate] shutdown: final commit...
2015-04-03T17:39:29.376+0300 I JOURNAL  [consoleTerminate] journalCleanup...
2015-04-03T17:39:29.377+0300 I JOURNAL  [consoleTerminate] removeJournalFiles
2015-04-03T17:39:29.377+0300 I JOURNAL  [consoleTerminate] Terminating durability thread ...
2015-04-03T17:39:29.474+0300 I JOURNAL  [journal writer] Journal writer thread stopped
2015-04-03T17:39:29.474+0300 I JOURNAL  [durability] Durability thread stopped
2015-04-03T17:39:29.474+0300 I STORAGE  [consoleTerminate] shutdown: closing all files...
2015-04-03T17:39:29.478+0300 I STORAGE  [consoleTerminate] closeAllFiles() finished
2015-04-03T17:39:29.478+0300 I STORAGE  [consoleTerminate] shutdown: removing fs lock...
2015-04-03T17:39:29.478+0300 I CONTROL  [consoleTerminate] dbexit:  rc: 12
2015-04-03T17:42:21.664+0300 I CONTROL  ***** SERVER RESTARTED *****
2015-04-03T17:42:21.686+0300 I JOURNAL  [initandlisten] journal dir=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\journal
2015-04-03T17:42:21.687+0300 I JOURNAL  [initandlisten] recover : no journal files present, no recovery needed
2015-04-03T17:42:21.701+0300 I JOURNAL  [durability] Durability thread started
2015-04-03T17:42:21.701+0300 I JOURNAL  [journal writer] Journal writer thread started
2015-04-03T17:42:21.702+0300 I CONTROL  [initandlisten] MongoDB starting : pid=4412 port=27017 dbpath=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data 64-bit host=hjusein-pc
2015-04-03T17:42:21.702+0300 I CONTROL  [initandlisten] targetMinOS: Windows 7/Windows Server 2008 R2
2015-04-03T17:42:21.702+0300 I CONTROL  [initandlisten] db version v3.0.1
2015-04-03T17:42:21.702+0300 I CONTROL  [initandlisten] git version: 534b5a3f9d10f00cd27737fbcd951032248b5952
2015-04-03T17:42:21.702+0300 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.1j-fips 15 Oct 2014
2015-04-03T17:42:21.702+0300 I CONTROL  [initandlisten] build info: windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_49
2015-04-03T17:42:21.702+0300 I CONTROL  [initandlisten] allocator: system
2015-04-03T17:42:21.702+0300 I CONTROL  [initandlisten] options: { config: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.conf", net: { bindIp: "127.0.0.1", port: 27017 }, storage: { dbPath: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data", journal: { enabled: true } }, systemLog: { destination: "file", logAppend: true, path: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.log", quiet: true } }
2015-04-03T17:42:21.717+0300 I NETWORK  [initandlisten] waiting for connections on port 27017
2015-04-06T09:41:08.645+0300 I CONTROL  Ctrl-C signal
2015-04-06T09:41:08.645+0300 I CONTROL  [consoleTerminate] got CTRL_C_EVENT, will terminate after current cmd ends
2015-04-06T09:41:08.645+0300 I CONTROL  [consoleTerminate] now exiting
2015-04-06T09:41:08.645+0300 I NETWORK  [consoleTerminate] shutdown: going to close listening sockets...
2015-04-06T09:41:08.645+0300 I NETWORK  [consoleTerminate] closing listening socket: 440
2015-04-06T09:41:08.645+0300 I NETWORK  [consoleTerminate] shutdown: going to flush diaglog...
2015-04-06T09:41:08.645+0300 I NETWORK  [consoleTerminate] shutdown: going to close sockets...
2015-04-06T09:41:08.645+0300 I STORAGE  [consoleTerminate] shutdown: waiting for fs preallocator...
2015-04-06T09:41:08.645+0300 I STORAGE  [consoleTerminate] shutdown: final commit...
2015-04-06T09:41:08.649+0300 I JOURNAL  [consoleTerminate] journalCleanup...
2015-04-06T09:41:08.649+0300 I JOURNAL  [consoleTerminate] removeJournalFiles
2015-04-06T09:41:08.650+0300 I JOURNAL  [consoleTerminate] Terminating durability thread ...
2015-04-06T09:41:08.747+0300 I JOURNAL  [journal writer] Journal writer thread stopped
2015-04-06T09:41:08.747+0300 I JOURNAL  [durability] Durability thread stopped
2015-04-06T09:41:08.747+0300 I STORAGE  [consoleTerminate] shutdown: closing all files...
2015-04-06T09:41:08.751+0300 I STORAGE  [consoleTerminate] closeAllFiles() finished
2015-04-06T09:41:08.751+0300 I STORAGE  [consoleTerminate] shutdown: removing fs lock...
2015-04-06T09:41:08.751+0300 I CONTROL  [consoleTerminate] dbexit:  rc: 12
2015-04-06T09:41:09.911+0300 I CONTROL  ***** SERVER RESTARTED *****
2015-04-06T09:41:09.944+0300 I JOURNAL  [initandlisten] journal dir=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\journal
2015-04-06T09:41:09.944+0300 I JOURNAL  [initandlisten] recover : no journal files present, no recovery needed
2015-04-06T09:41:09.959+0300 I JOURNAL  [durability] Durability thread started
2015-04-06T09:41:09.959+0300 I JOURNAL  [journal writer] Journal writer thread started
2015-04-06T09:41:09.960+0300 I CONTROL  [initandlisten] MongoDB starting : pid=5196 port=27017 dbpath=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data 64-bit host=hjusein-pc
2015-04-06T09:41:09.960+0300 I CONTROL  [initandlisten] targetMinOS: Windows 7/Windows Server 2008 R2
2015-04-06T09:41:09.960+0300 I CONTROL  [initandlisten] db version v3.0.1
2015-04-06T09:41:09.960+0300 I CONTROL  [initandlisten] git version: 534b5a3f9d10f00cd27737fbcd951032248b5952
2015-04-06T09:41:09.960+0300 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.1j-fips 15 Oct 2014
2015-04-06T09:41:09.960+0300 I CONTROL  [initandlisten] build info: windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_49
2015-04-06T09:41:09.960+0300 I CONTROL  [initandlisten] allocator: system
2015-04-06T09:41:09.960+0300 I CONTROL  [initandlisten] options: { config: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.conf", net: { bindIp: "127.0.0.1", port: 27017 }, storage: { dbPath: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data", journal: { enabled: true } }, systemLog: { destination: "file", logAppend: true, path: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.log", quiet: true } }
2015-04-06T09:41:09.985+0300 I NETWORK  [initandlisten] waiting for connections on port 27017
2015-04-06T19:54:00.195+0300 I CONTROL  CTRL_CLOSE_EVENT signal
2015-04-06T19:54:00.196+0300 I CONTROL  [consoleTerminate] got CTRL_CLOSE_EVENT, will terminate after current cmd ends
2015-04-06T19:54:00.196+0300 I CONTROL  [consoleTerminate] now exiting
2015-04-06T19:54:00.196+0300 I NETWORK  [consoleTerminate] shutdown: going to close listening sockets...
2015-04-06T19:54:00.196+0300 I NETWORK  [consoleTerminate] closing listening socket: 440
2015-04-06T19:54:00.196+0300 I NETWORK  [consoleTerminate] shutdown: going to flush diaglog...
2015-04-06T19:54:00.196+0300 I NETWORK  [consoleTerminate] shutdown: going to close sockets...
2015-04-06T19:54:00.196+0300 I STORAGE  [consoleTerminate] shutdown: waiting for fs preallocator...
2015-04-06T19:54:00.196+0300 I STORAGE  [consoleTerminate] shutdown: final commit...
2015-04-06T19:54:00.201+0300 I JOURNAL  [consoleTerminate] journalCleanup...
2015-04-06T19:54:00.205+0300 I JOURNAL  [consoleTerminate] removeJournalFiles
2015-04-06T19:54:00.206+0300 I JOURNAL  [consoleTerminate] Terminating durability thread ...
2015-04-06T19:54:00.298+0300 I JOURNAL  [journal writer] Journal writer thread stopped
2015-04-06T19:54:00.298+0300 I JOURNAL  [durability] Durability thread stopped
2015-04-06T19:54:00.298+0300 I STORAGE  [consoleTerminate] shutdown: closing all files...
2015-04-06T19:54:00.302+0300 I STORAGE  [consoleTerminate] closeAllFiles() finished
2015-04-06T19:54:00.302+0300 I STORAGE  [consoleTerminate] shutdown: removing fs lock...
2015-04-06T19:54:00.302+0300 I CONTROL  [consoleTerminate] dbexit:  rc: 12
2015-04-06T19:54:12.822+0300 I CONTROL  ***** SERVER RESTARTED *****
2015-04-06T19:54:12.853+0300 I JOURNAL  [initandlisten] journal dir=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\journal
2015-04-06T19:54:12.854+0300 I JOURNAL  [initandlisten] recover : no journal files present, no recovery needed
2015-04-06T19:54:12.871+0300 I JOURNAL  [durability] Durability thread started
2015-04-06T19:54:12.871+0300 I JOURNAL  [journal writer] Journal writer thread started
2015-04-06T19:54:12.871+0300 I CONTROL  [initandlisten] MongoDB starting : pid=6940 port=27017 dbpath=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data 64-bit host=hjusein-pc
2015-04-06T19:54:12.871+0300 I CONTROL  [initandlisten] targetMinOS: Windows 7/Windows Server 2008 R2
2015-04-06T19:54:12.871+0300 I CONTROL  [initandlisten] db version v3.0.1
2015-04-06T19:54:12.871+0300 I CONTROL  [initandlisten] git version: 534b5a3f9d10f00cd27737fbcd951032248b5952
2015-04-06T19:54:12.871+0300 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.1j-fips 15 Oct 2014
2015-04-06T19:54:12.871+0300 I CONTROL  [initandlisten] build info: windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_49
2015-04-06T19:54:12.871+0300 I CONTROL  [initandlisten] allocator: system
2015-04-06T19:54:12.872+0300 I CONTROL  [initandlisten] options: { config: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.conf", net: { bindIp: "127.0.0.1", port: 27017 }, storage: { dbPath: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data", journal: { enabled: true } }, systemLog: { destination: "file", logAppend: true, path: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.log", quiet: true } }
2015-04-06T19:54:12.900+0300 I NETWORK  [initandlisten] waiting for connections on port 27017
2015-04-06T19:54:30.499+0300 I CONTROL  CTRL_CLOSE_EVENT signal
2015-04-06T19:54:30.499+0300 I CONTROL  [consoleTerminate] got CTRL_CLOSE_EVENT, will terminate after current cmd ends
2015-04-06T19:54:30.499+0300 I CONTROL  [consoleTerminate] now exiting
2015-04-06T19:54:30.499+0300 I NETWORK  [consoleTerminate] shutdown: going to close listening sockets...
2015-04-06T19:54:30.499+0300 I NETWORK  [consoleTerminate] closing listening socket: 452
2015-04-06T19:54:30.500+0300 I NETWORK  [consoleTerminate] shutdown: going to flush diaglog...
2015-04-06T19:54:30.500+0300 I NETWORK  [consoleTerminate] shutdown: going to close sockets...
2015-04-06T19:54:30.500+0300 I STORAGE  [consoleTerminate] shutdown: waiting for fs preallocator...
2015-04-06T19:54:30.500+0300 I STORAGE  [consoleTerminate] shutdown: final commit...
2015-04-06T19:54:30.502+0300 I JOURNAL  [consoleTerminate] journalCleanup...
2015-04-06T19:54:30.506+0300 I JOURNAL  [consoleTerminate] removeJournalFiles
2015-04-06T19:54:30.507+0300 I JOURNAL  [consoleTerminate] Terminating durability thread ...
2015-04-06T19:54:30.602+0300 I JOURNAL  [journal writer] Journal writer thread stopped
2015-04-06T19:54:30.602+0300 I JOURNAL  [durability] Durability thread stopped
2015-04-06T19:54:30.602+0300 I STORAGE  [consoleTerminate] shutdown: closing all files...
2015-04-06T19:54:30.606+0300 I STORAGE  [consoleTerminate] closeAllFiles() finished
2015-04-06T19:54:30.606+0300 I STORAGE  [consoleTerminate] shutdown: removing fs lock...
2015-04-06T19:54:30.606+0300 I CONTROL  [consoleTerminate] dbexit:  rc: 12
2015-04-07T10:15:04.676+0300 I CONTROL  ***** SERVER RESTARTED *****
2015-04-07T10:15:04.723+0300 I JOURNAL  [initandlisten] journal dir=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\journal
2015-04-07T10:15:04.724+0300 I JOURNAL  [initandlisten] recover : no journal files present, no recovery needed
2015-04-07T10:15:04.742+0300 I JOURNAL  [durability] Durability thread started
2015-04-07T10:15:04.743+0300 I JOURNAL  [journal writer] Journal writer thread started
2015-04-07T10:15:04.743+0300 I CONTROL  [initandlisten] MongoDB starting : pid=5952 port=27017 dbpath=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data 64-bit host=hjusein-pc
2015-04-07T10:15:04.743+0300 I CONTROL  [initandlisten] targetMinOS: Windows 7/Windows Server 2008 R2
2015-04-07T10:15:04.744+0300 I CONTROL  [initandlisten] db version v3.0.1
2015-04-07T10:15:04.744+0300 I CONTROL  [initandlisten] git version: 534b5a3f9d10f00cd27737fbcd951032248b5952
2015-04-07T10:15:04.744+0300 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.1j-fips 15 Oct 2014
2015-04-07T10:15:04.744+0300 I CONTROL  [initandlisten] build info: windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_49
2015-04-07T10:15:04.744+0300 I CONTROL  [initandlisten] allocator: system
2015-04-07T10:15:04.744+0300 I CONTROL  [initandlisten] options: { config: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.conf", net: { bindIp: "127.0.0.1", port: 27017 }, storage: { dbPath: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data", journal: { enabled: true } }, systemLog: { destination: "file", logAppend: true, path: "C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\mongod.log", quiet: true } }
2015-04-07T10:15:04.860+0300 I NETWORK  [initandlisten] waiting for connections on port 27017
2015-04-07T15:52:28.941+0300 I CONTROL  CTRL_CLOSE_EVENT signal
2015-04-07T15:52:28.941+0300 I CONTROL  [consoleTerminate] got CTRL_CLOSE_EVENT, will terminate after current cmd ends
2015-04-07T15:52:28.944+0300 I CONTROL  [consoleTerminate] now exiting
2015-04-07T15:52:28.944+0300 I NETWORK  [consoleTerminate] shutdown: going to close listening sockets...
2015-04-07T15:52:28.944+0300 I NETWORK  [consoleTerminate] closing listening socket: 440
2015-04-07T15:52:28.944+0300 I NETWORK  [consoleTerminate] shutdown: going to flush diaglog...
2015-04-07T15:52:28.944+0300 I NETWORK  [consoleTerminate] shutdown: going to close sockets...
2015-04-07T15:52:28.944+0300 I STORAGE  [consoleTerminate] shutdown: waiting for fs preallocator...
2015-04-07T15:52:28.944+0300 I STORAGE  [consoleTerminate] shutdown: final commit...
2015-04-07T15:52:28.946+0300 I JOURNAL  [consoleTerminate] journalCleanup...
2015-04-07T15:52:28.946+0300 I JOURNAL  [consoleTerminate] removeJournalFiles
2015-04-07T15:52:28.947+0300 I JOURNAL  [consoleTerminate] Terminating durability thread ...
2015-04-07T15:52:29.046+0300 I JOURNAL  [journal writer] Journal writer thread stopped
2015-04-07T15:52:29.046+0300 I JOURNAL  [durability] Durability thread stopped
2015-04-07T15:52:29.046+0300 I STORAGE  [consoleTerminate] shutdown: closing all files...
2015-04-07T15:52:29.051+0300 I STORAGE  [consoleTerminate] closeAllFiles() finished
2015-04-07T15:52:29.051+0300 I STORAGE  [consoleTerminate] shutdown: removing fs lock...
2015-04-07T15:52:29.052+0300 I CONTROL  [consoleTerminate] dbexit:  rc: 12
2015-04-07T20:38:00.267+0300 I CONTROL  ***** SERVER RESTARTED *****
2015-04-07T20:38:00.295+0300 I JOURNAL  [initandlisten] journal dir=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data\journal
2015-04-07T20:38:00.295+0300 I JOURNAL  [initandlisten] recover : no journal files present, no recovery needed
2015-04-07T20:38:00.306+0300 I JOURNAL  [durability] Durability thread started
2015-04-07T20:38:00.307+0300 I JOURNAL  [journal writer] Journal writer thread started
2015-04-07T20:38:00.307+0300 I CONTROL  [initandlisten] MongoDB starting : pid=5676 port=27017 dbpath=C:\Users\hjusein\Desktop\work\Training\nodeJStraining\restfulApi\data 64-bit host=hjusein-pc
2015-04-07T20:38:00.307+0300 I CONTROL  [initandlisten] targetMinOS: Windows 7/Windows Server 2008 R2
2015-04-07T20:38:00.307+0300 I CONTROL  [initandlisten] db version v3.0.1
2015-04-07T20:38:00.307+0300 I CONTROL  [initandlisten] git version: 534b5a3f9d10f00cd27737fbcd951032248b5952
2015-04-07T20:38:00.307+0300 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.1j-fips 15 Oct 2014
2015-04-07T20:38:00.307+0300 I CONTROL  [initandlisten] build info: windows sys.getwindowsversion(major=6, minor=1, build=7601, platform=2, service_pack='Service Pack 1') BOOST_LIB_VERSION=1_49
2015-04-07T20:38:00.307+0300 I CONTROL  [initandlisten] allocator: system
